09, 13, 56, 房间00, 密码030669, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 0
09, 16, 57, 房间00, 密码030669, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 0
09, 22, 33, 房间00, 密码030669, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 0
09, 25, 07, 房间00, 密码030669, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 0
09, 26, 34, 房间00, 密码030669, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 0
09, 28, 14, 房间00, 密码030669, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 0
09, 31, 33, 房间00, 密码030669, 12047e22, 03, 00, 		游戏状态, 1, 定时器, 51, 
09, 31, 33, 房间00, 密码, 12047e22, 00, 00, 游戏状态, 1, 服务器, 游戏结束				
09, 34, 37, 房间00, 密码030669, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 0
09, 37, 00, 房间00, 密码030669, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 0
09, 40, 14, 房间00, 密码030669, 12047e22, 03, 00, 		游戏状态, 1, 定时器, 51, 
09, 40, 14, 房间00, 密码, 12047e22, 00, 00, 游戏状态, 1, 服务器, 游戏结束				
09, 42, 00, 房间00, 密码030669, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 0
09, 53, 31, 房间00, 密码030669, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 0
09, 55, 24, 房间00, 密码030669, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 0
09, 56, 14, 房间00, 密码030669, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 0
09, 57, 13, 房间00, 密码030669, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 0
09, 58, 49, 房间00, 密码030669, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 0
10, 00, 03, 房间00, 密码030669, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 0
10, 02, 28, 房间00, 密码030669, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 0
10, 03, 34, 房间00, 密码030669, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 0
10, 04, 30, 房间00, 密码030669, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 0
10, 05, 34, 房间00, 密码030669, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 0
10, 06, 40, 房间00, 密码030669, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 0
10, 07, 43, 房间00, 密码030669, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 0
10, 08, 51, 房间00, 密码030669, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 0
10, 12, 24, 房间00, 密码030669, 12047e22, 03, 00, 		游戏状态, 1, 定时器, 51, 
10, 12, 24, 房间00, 密码, 12047e22, 00, 00, 游戏状态, 1, 服务器, 游戏结束				
10, 12, 42, 房间00, 密码030669, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 0
10, 15, 52, 房间00, 密码030669, 12047e22, 03, 00, 		游戏状态, 1, 定时器, 51, 
10, 15, 52, 房间00, 密码, 12047e22, 00, 00, 游戏状态, 1, 服务器, 游戏结束				
11, 50, 20, 房间00, 密码030669, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 0
11, 53, 27, 房间00, 密码030669, 12047e22, 03, 00, 		游戏状态, 1, 定时器, 51, 
11, 53, 27, 房间00, 密码, 12047e22, 00, 00, 游戏状态, 1, 服务器, 游戏结束				
11, 58, 00, 房间01, 密码458549, 12047e22, 03, 00, 游戏状态, 1, 服务器, 超端用户消息			
11, 58, 00, 房间01, 密码458549, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 0
11, 58, 36, 房间01, 密码458549, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 1
11, 59, 13, 房间01, 密码458549, 12047e22, 03, 00, 		游戏状态, 1, 客户端,  0, 超端用户设置消息		
11, 59, 13, 房间01, 密码458549, 12047e22, 03, 00, 游戏状态, 1, 服务器, 超端用户设置结果消息	
11, 59, 18, 房间01, 密码458549, 12047e22, 03, 00, 游戏状态, 24, 服务器, 游戏开始				
11, 59, 20, 房间01, 密码458549, 12047e22, 03, 00, 		游戏状态, 24, 定时器, 38, 游戏开始定时器		 
11, 59, 20, 房间01, 密码458549, 12047e22, 03, 00, 			游戏状态, 20, 服务器, 通知抢庄结束	   		, bNTDeskStation=0, byUserState={[0]=255[1]=255[2]=255[3]=255[4]=255[5]=255}, bCatchNum={[0]=255[1]=255[2]=255[3]=255[4]=255[5]=255}, bShowDing=1
11, 59, 24, 房间01, 密码458549, 12047e22, 03, 00, 		游戏状态, 20, 定时器, 37, 抢庄结束定时器		 
11, 59, 24, 房间01, 密码458549, 12047e22, 03, 00, 游戏状态, 21, 服务器, 通知下注		   		
11, 59, 25, 房间01, 密码458549, 12047e22, 03, 00, 		游戏状态, 21, 定时器, 48, 
11, 59, 27, 房间01, 密码458549, 12047e22, 03, 00, 		游戏状态, 21, 定时器, 32, 下注完成定时器
11, 59, 29, 房间01, 密码458549, 12047e22, 03, 00, 		游戏状态, 22, 定时器, 33, 发牌结束定时器
11, 59, 29, 房间01, 密码458549, 12047e22, 03, 00, 游戏状态, 22, 服务器, 发牌完成		   		
11, 59, 29, 房间01, 密码458549, 12047e22, 03, 00, 			游戏状态, 23, 服务器, 通知开牌摆牛	   		, iOutDeskStation=1
11, 59, 30, 房间01, 密码458549, 12047e22, 03, 00, 		游戏状态, 23, 定时器, 48, 
11, 59, 39, 房间01, 密码458549, 12047e22, 03, 00, 		游戏状态, 23, 定时器, 34, 自动摆牛计时器
